LYBNo|SaleDate|ShopCode|SalesMemoNo|GTIN|GTINDescription|QuantitySold|NetSales|ExtractionDate
LYB010883484|2024-02-22|0363|24606166|98054|BODY MIST STRAWBERRY 100ML RENO A0X 2021|2.0|103.5|2024-02-22
LYB010628081|2024-02-22|0606|145014482|17989|CLEANSER EDELWEISS 100ML A0X|1.0|78.75|2024-02-22
LYB010884173|2024-02-22|0403|12202134|18959|HAIR SERUM GRAPESEED 60ML 2022|1.0|45.0|2024-02-22
LYB010883244|2024-02-22|0403|12202118|26960|FACE WASH VITAMIN E 125ML A0X RENO 2023|1.0|67.0|2024-02-22
LYB006956297|2024-02-22|0607|81015816|26962|TONER HYDRATING VITAMIN E 250ML A0X RENO 2023|1.0|67.0|2024-02-22
LYB010884234|2024-02-22|0610|64014054|25125|CLEANSING BAR FOR FACE & BODY STRAWBERRY 100G A0X|1.0|26.25|2024-02-22
LYB010884313|2024-02-22|0333|24023563|97909|SHAMPOO GINGER 250ML RENO 2021|1.0|47.2|2024-02-22
LYB001465824|2024-02-22|0340|22907041|17954|CONCENTRATE EDELWEISS 30ML A1A|1.0|171.75|2024-02-22
LYB010135819|2024-02-22|0364|26303218|18959|HAIR SERUM GRAPESEED 60ML 2022|1.0|45.0|2024-02-22
LYB010786163|2024-02-22|0340|22907039|26960|FACE WASH VITAMIN E 125ML A0X RENO 2023|1.0|64.0|2024-02-22
LYB003010220|2024-02-22|0315|128021822|34542|BODY LOTION BRITISH ROSE 200ML RENO A0X 2023|1.0|80.0|2024-02-22
LYB009150210|2024-02-22|8801|83017187|18959|HAIR SERUM GRAPESEED 60ML 2022|1.0|60.0|2024-02-22
LYB001170412|2024-02-22|0368|137030545|10347|SHAMPOO GINGER RENO 60ML A21X|1.0|0.0|2024-02-22
LYB009537701|2024-02-22|0332|63013656|34081|EDP FULL YLANG YLANG 75ML A0X|1.0|269.0|2024-02-22
LYB001431793|2024-02-22|8902|8908539|97375|BODY BUTTER BRITISH ROSE 50ML RENO A0X 2021|1.0|42.0|2024-02-22
LYB010883712|2024-02-22|0411|151020888|10347|SHAMPOO GINGER RENO 60ML A21X|1.0|0.0|2024-02-22
LYB000502137|2024-02-22|0411|151020870|17978|SHEET MASK EDELWEISS 21ML A0X|4.0|126.0|2024-02-22
LYB000436968|2024-02-22|0368|137030540|31401|HAND BALM ALMOND MILK 30ML A0X RENO 2023|1.0|26.25|2024-02-22
LYB010884128|2024-02-22|0709|5508917|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB005872040|2024-02-22|0350|178027101|17954|CONCENTRATE EDELWEISS 30ML A1A|1.0|183.2|2024-02-22
LYB000655712|2024-02-22|0363|24606165|88196|FOOT SCRUB PEPPERMINT 100ML A0X 2020|1.0|51.75|2024-02-22
LYB006278649|2024-02-22|0403|12202123|95460|HAIR BRUSH BAMBOO MINI A0 2018|1.0|31.2|2024-02-22
LYB003402856|2024-02-22|0507|25104901|97152|EDT WHITE MUSK LEAU 60ML A0X RENO 2021|1.0|100.0|2024-02-22
LYB003402856|2024-02-22|0507|25104901|18637|MESH POUCH HONEY A0|1.0|0.0|2024-02-22
LYB000740010|2024-02-22|0310|129036713|97523|SHOWER GEL MORINGA 250ML A0X RENO 2022|1.0|31.5|2024-02-22
LYB010883387|2024-02-22|0359|23014884|86891|SCALP SERUM GINGER 50ML A0X 2020|1.0|84.15|2024-02-22
LYB009325610|2024-02-22|0389|24805770|19976|DEODORANT WHITE MUSK 50ML A0X RENO 2022|1.0|36.75|2024-02-22
LYB001577235|2024-02-22|0606|145014489|38284|BODY BUTTER PEAR 200ML XM23 A0X|1.0|9.0|2024-02-22
LYB001577235|2024-02-22|0606|145014487|97365|BODY BUTTER MANGO 200ML RENO 2021|1.0|88.5|2024-02-22
LYB004259428|2024-02-22|8902|8908540|97150|EDT BLACK MUSK 60ML A0X RENO 2021|1.0|169.0|2024-02-22
LYB010883217|2024-02-22|0707|5306457|33590|CONDITIONER GINGER 400ML A0X RENO 2023|1.0|56.25|2024-02-22
LYB010883590|2024-02-22|0344|11405057|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|1.0|35.7|2024-02-22
LYB001325872|2024-02-22|0604|2710531|94657|BATH GLOVES PINK A0|1.0|18.75|2024-02-22
LYB010883846|2024-02-22|0403|12202129|18663|EDT CHOICE GLOWING CHERRY BLOSSOM 50ML A0X|1.0|159.0|2024-02-22
LYB008640442|2024-02-22|0349|45011129|98052|EDT BRITISH ROSE 100ML RENO A0X 2021|1.0|109.0|2024-02-22
LYB006317948|2024-02-22|0904|4607956|17374|LIPSTICK PEPTALK DONT SETTLE 4G A0X  (Refill)|1.0|59.25|2024-02-22
LYB008574820|2024-02-22|0342|123015434|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|2.0|63.0|2024-02-22
LYB006503721|2024-02-22|0902|23305672|26029|CONDITIONER SHEA 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB001931886|2024-02-22|0903|25903777|26025|SHAMPOO SHEA RENO 60ML A0X|1.0|0.0|2024-02-22
LYB008918556|2024-02-22|0303|25014444|37691|HAIR & BODY WASH ECLYP&RSMRY FLOW 200ML A0X |1.0|84.15|2024-02-22
LYB010883794|2024-02-22|0327|21014778|33277|SHOWER GEL MORINGA 60ML A0X RENO 2023|1.0|16.5|2024-02-22
LYB000101840|2024-02-22|0361|69012784|337|2023 XMAS MINI GIFT PAPER BAG|1.0|0.0|2024-02-22
LYB010883411|2024-02-22|0340|22907037|20018|DEODORANT ROLL ON ALOE 50ML RENO AX 2022|5.0|168.75|2024-02-22
LYB008574820|2024-02-22|0342|123015434|10347|SHAMPOO GINGER RENO 60ML A21X|1.0|0.0|2024-02-22
LYB010820689|2024-02-22|0604|2710534|33430|MASK SCRUB 3IN1 TEA TREE 125ML AX RENO 2023|1.0|74.0|2024-02-22
LYB010508097|2024-02-22|0909|9908739|33277|SHOWER GEL MORINGA 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB000254018|2024-02-22|0349|45011126|26029|CONDITIONER SHEA 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB007084898|2024-02-22|0507|25104899|10257|PERFUME OIL WHITE MUSK 8.5ML A0X RENO 2021|1.0|19.0|2024-02-22
LYB008274070|2024-02-22|0402|5108167|98069|BODY MIST SHEA 100ML RENO A0X 2021|1.0|51.75|2024-02-22
LYB006713780|2024-02-22|8806|231011224|25988|SHOWER GEL SATSUMA 60ML A0X RENO 2022|1.0|18.7|2024-02-22
LYB001076125|2024-02-22|0340|22907032|16360|FACE BASE TEA TREE FAIR 1C 9G A0X (Refill)|1.0|88.3|2024-02-22
LYB008212212|2024-02-22|0503|18808333|33613|FACIAL WASH FMNG TEA TREE 125ML AX RENO 2023|1.0|48.75|2024-02-22
LYB006754866|2024-02-22|0902|23305667|97642|LIP BUTTER STRAWBERRY 10ML A0X RENO 2021|1.0|33.75|2024-02-22
LYB010883475|2024-02-22|0359|23014886|96133|SHOWER SCRUB BRITISH ROSE 200ML A0X RENO 2022|1.0|44.25|2024-02-22
LYB007397640|2024-02-22|0355|9506442|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB001931886|2024-02-22|0903|25903777|96078|FILE A FOOT M1 2018|1.0|29.25|2024-02-22
LYB002113803|2024-02-22|0368|137030542|18247|CLEANSING FOAM BRIGHTENING DOL 125ML A0X 2022|1.0|78.75|2024-02-22
LYB007188600|2024-02-22|0343|212011222|20018|DEODORANT ROLL ON ALOE 50ML RENO AX 2022|3.0|114.75|2024-02-22
LYB008703033|2024-02-22|0504|2760453|33587|SHAMPOO GINGER 400ML A21X RENO 2023|7.0|393.75|2024-02-22
LYB006713780|2024-02-22|8806|231011224|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|1.0|35.7|2024-02-22
LYB005580103|2024-02-22|0303|25014449|94657|BATH GLOVES PINK A0|1.0|18.75|2024-02-22
LYB010883183|2024-02-22|8806|231011207|10273|HAIR/BODY WASH KISTNA 200ML A0 2022|1.0|68.0|2024-02-22
LYB010883697|2024-02-22|0343|212011215|86891|SCALP SERUM GINGER 50ML A0X 2020|1.0|74.25|2024-02-22
LYB008737191|2024-02-22|0403|12202130|23547|SHOWER GEL SATSUMA 250ML A0X RENO 2023|1.0|31.5|2024-02-22
LYB001933149|2024-02-22|0359|23014885|25310|FOOT TREATMENT PEPPERMINT 100ML A0 RENO 2023|1.0|59.25|2024-02-22
LYB003086579|2024-02-22|0327|21014781|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|1.0|31.5|2024-02-22
LYB010354609|2024-02-22|0402|5108173|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB008640442|2024-02-22|0349|45011130|97375|BODY BUTTER BRITISH ROSE 50ML RENO A0X 2021|1.0|31.5|2024-02-22
LYB009244245|2024-02-22|0362|48012242|25325|SHOWER GEL PEPPERMINT 250ML A0X 2024|1.0|38.25|2024-02-22
LYB010884270|2024-02-22|0602|73012883|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB002408400|2024-02-22|0607|81015820|13277|HAND BALM ALMOND MILK 100ML RENO 2021 A0X|1.0|59.25|2024-02-22
LYB001183203|2024-02-22|0310|129036726|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB002123022|2024-02-22|0328|39016768|15666|OOL EYE CREAM-GEL 20ML A0X 2022|2.0|240.0|2024-02-22
LYB001325872|2024-02-22|0604|2710531|33592|SHAMPOO SHEA 400ML A0X RENO 2023|1.0|56.25|2024-02-22
LYB007857720|2024-02-22|0353|44012010|33587|SHAMPOO GINGER 400ML A21X RENO 2023|3.0|191.25|2024-02-22
LYB002539375|2024-02-22|0604|2710538|97393|BODY LOTION SHEA 200ML A0X RENO 2021|1.0|65.0|2024-02-22
LYB000655712|2024-02-22|0363|24606165|26074|SHOWER GEL OLIVE 750ML A0X RENO 2022|4.0|294.0|2024-02-22
LYB009038778|2024-02-22|0702|153017418|38265|LIP SCRUB PEAR 10ML XM23 A0X|1.0|34.0|2024-02-22
LYB008107440|2024-02-22|0355|9506440|27109|MULTI-PROTECTION LIGHT ESS SKIN DEFENCE SPF50 PA++++ 60ML AX RENO 2023|1.0|143.65|2024-02-22
LYB002370107|2024-02-22|0403|12202121|33434|SKIN CONTROL HYDRATOR TEA TREE 40ML AX RENO 2023|1.0|59.25|2024-02-22
LYB002893185|2024-02-22|0345|43020527|10158|OVERNIGHT SERUM HIMALAYAN CHARCOAL RECIPE OF NATURE 30ML A0X 2021|1.0|59.5|2024-02-22
LYB001456701|2024-02-22|0333|24023545|23584|SHOWER CREAM SHEA 250ML A0X RENO 2022|1.0|35.7|2024-02-22
LYB008640442|2024-02-22|0349|45011130|325|2023 GENERIC MINI GIFT PAPER BAG|1.0|0.0|2024-02-22
LYB010164778|2024-02-22|0368|135025097|33590|CONDITIONER GINGER 400ML A0X RENO 2023|1.0|56.25|2024-02-22
LYB010884331|2024-02-22|0505|2680814|18692|BODY MIST CHOICE WILD JASMINE 100ML A0X|1.0|76.5|2024-02-22
LYB010203563|2024-02-22|0368|137030537|15535|HAND CREAM BRITISH ROSE 30ML A0X RENO 2021|1.0|26.25|2024-02-22
LYB010884146|2024-02-22|0408|13904512|95460|HAIR BRUSH BAMBOO MINI A0 2018|1.0|29.25|2024-02-22
LYB001424137|2024-02-22|0342|123015424|337|2023 XMAS MINI GIFT PAPER BAG|1.0|0.5|2024-02-22
LYB008703033|2024-02-22|0504|2760453|26025|SHAMPOO SHEA RENO 60ML A0X|1.0|0.0|2024-02-22
LYB001621688|2024-02-22|0403|12202127|26960|FACE WASH VITAMIN E 125ML A0X RENO 2023|1.0|50.0|2024-02-22
LYB008695026|2024-02-22|0310|129036715|97523|SHOWER GEL MORINGA 250ML A0X RENO 2022|1.0|27.0|2024-02-22
LYB003260065|2024-02-22|0389|244017481|17146|LIP CARE STICK ALMOND MILK 4.2G A0X 2022|1.0|45.0|2024-02-22
LYB010884076|2024-02-22|8903|5802403|25656|SHOWER CREAM ALMOND MILK 60ML A0X RENO 2022|1.0|17.6|2024-02-22
LYB010354609|2024-02-22|0402|5108173|97512|BODY YOGURT BRITISH ROSE 200ML A0X RENO 2022|1.0|68.0|2024-02-22
LYB003750504|2024-02-22|0342|123015431|97150|EDT BLACK MUSK 60ML A0X RENO 2021|1.0|126.75|2024-02-22
LYB008918556|2024-02-22|0303|25014444|97909|SHAMPOO GINGER 250ML RENO 2021|1.0|50.15|2024-02-22
LYB007480510|2024-02-22|0323|117011545|26077|SHOWER GEL PINK GRAPEFRUIT 750ML A0X RENO 2022|1.0|53.0|2024-02-22
LYB004817888|2024-02-22|K010|11805742|55719|CREAM BATH LILY MINI RECYCLED GIFT A0X 2019|1.0|8.42|2024-02-22
LYB010883721|2024-02-22|0503|18808337|18126|FACIAL MASK RECIPES OF NATURE HIMALAYAN CHARCOAL 75ML AOX 2023|1.0|111.2|2024-02-22
LYB008168980|2024-02-22|0503|18808342|33438|OIL TEA TREE 10ML A0X RENO 2023|1.0|36.75|2024-02-22
LYB010883800|2024-02-22|0503|18808340|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB010884207|2024-02-22|0333|24023557|88043|GEL CREAM SEAWEED 50ML A0X 2020 (x)|1.0|75.65|2024-02-22
LYB001720378|2024-02-22|0342|123015420|33429|FACE WASH TEA TREE 250ML AX RENO 2023|1.0|50.0|2024-02-22
LYB010883262|2024-02-22|0364|26303204|38247|BODY BUTTER CHERRY 200ML XM23 A0X|1.0|109.65|2024-02-22
LYB000554732|2024-02-22|0504|2760447|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|1.0|31.5|2024-02-22
LYB000786216|2024-02-22|0332|63013683|10347|SHAMPOO GINGER RENO 60ML A21X|1.0|0.0|2024-02-22
LYB010708156|2024-02-22|0607|81015815|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB001170412|2024-02-22|0368|137030545|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB002808734|2024-02-22|8806|231011215|88365|BRUSH EYESHADOW BLENDING A0 2020|1.0|63.75|2024-02-22
LYB008473345|2024-02-22|0903|25903781|98139|EDT WHITE MUSK 60ML A0X RENO 2021|1.0|126.75|2024-02-22
LYB007084898|2024-02-22|0507|25104898|18247|CLEANSING FOAM BRIGHTENING DOL 125ML A0X 2022|2.0|157.5|2024-02-22
LYB005786530|2024-02-22|0409|144021456|26029|CONDITIONER SHEA 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB001126527|2024-02-22|0712|2660722|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB010884137|2024-02-22|0328|39016776|15516|HAND BALM MANGO 30ML A0X RENO 2023|1.0|29.75|2024-02-22
LYB010884030|2024-02-22|0389|244017464|18002|HAIR MASK SHEA 240ML A0X 2022|1.0|84.15|2024-02-22
LYB009949650|2024-02-22|0368|135025100|33546|SHAMPOO MORINGA 250ML A0X RENO 2023|1.0|44.25|2024-02-22
LYB010223813|2024-02-22|0903|25903784|25325|SHOWER GEL PEPPERMINT 250ML A0X 2024|1.0|33.75|2024-02-22
LYB006062987|2024-02-22|0324|96011835|31286|HAND BALM SHEA 30ML A0X RENO 2023|1.0|26.25|2024-02-22
LYB000315805|2024-02-22|0503|18808338|16298|SHEER LIP/CHK TINT BRAVE 8ML A0X|1.0|79.2|2024-02-22
LYB003779633|2024-02-22|0909|9908733|25125|CLEANSING BAR FOR FACE & BODY STRAWBERRY 100G A0X|1.0|26.25|2024-02-22
LYB004578961|2024-02-22|0412|52021218|19976|DEODORANT WHITE MUSK 50ML A0X RENO 2022|1.0|36.75|2024-02-22
LYB000675567|2024-02-22|8806|231011228|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|2.0|63.0|2024-02-22
LYB010884100|2024-02-22|0710|86016501|37701|PILLOW MIST LAV & VETIVER (CALM) 100ML A0X|1.0|103.2|2024-02-22
LYB006365981|2024-02-22|0303|25014442|26025|SHAMPOO SHEA RENO 60ML A0X|1.0|17.6|2024-02-22
LYB010865220|2024-02-22|0327|21014780|86891|SCALP SERUM GINGER 50ML A0X 2020|1.0|74.25|2024-02-22
LYB001933149|2024-02-22|0359|23014885|17752|HAND CREAM BERG & MANDRN BOOST 30ML A0X|1.0|44.25|2024-02-22
LYB008514943|2024-02-22|0327|21014771|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB010883907|2024-02-22|0350|178027112|31243|HAND BALM MORINGA 30ML A0X RENO 2023|1.0|26.25|2024-02-22
LYB001463358|2024-02-22|8903|5802402|337|2023 XMAS MINI GIFT PAPER BAG|1.0|0.0|2024-02-22
LYB009993013|2024-02-22|0505|2680810|33277|SHOWER GEL MORINGA 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB000691893|2024-02-22|0389|244017455|10347|SHAMPOO GINGER RENO 60ML A21X|1.0|0.0|2024-02-22
LYB008921222|2024-02-22|0504|2760448|26966|MOISTURE CREAM VIT E 50ML A0X RENO 2023|1.0|75.65|2024-02-22
LYB008825256|2024-02-22|0602|73012885|31286|HAND BALM SHEA 30ML A0X RENO 2023|1.0|29.75|2024-02-22
LYB010884313|2024-02-22|0333|24023563|26808|MULTI RESCUE GEL ALOE 200ML A0X RENO 2023|1.0|71.2|2024-02-22
LYB004590486|2024-02-22|0504|2760456|38333|DAILY SOLUTION TEA TREE 50ML AX RENO 2023|1.0|99.0|2024-02-22
LYB004781167|2024-02-22|0342|123015423|16085|FREESTYLE MULTI COLOUR FAIR 15ML A0X|1.0|74.25|2024-02-22
LYB000822800|2024-02-22|0332|63013689|325|2023 GENERIC MINI GIFT PAPER BAG|1.0|0.5|2024-02-22
LYB007084898|2024-02-22|0507|25104898|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB003146862|2024-02-22|0902|23305660|18663|EDT CHOICE GLOWING CHERRY BLOSSOM 50ML A0X|1.0|119.25|2024-02-22
LYB010164778|2024-02-22|0368|135025097|15584|REFILL BOTTLE ALUMINIUM 300ML|2.0|28.5|2024-02-22
LYB000809748|2024-02-22|0310|129036706|26960|FACE WASH VITAMIN E 125ML A0X RENO 2023|1.0|50.0|2024-02-22
LYB010883536|2024-02-22|0353|44012005|33277|SHOWER GEL MORINGA 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB000154620|2024-02-22|0350|178027098|26960|FACE WASH VITAMIN E 125ML A0X RENO 2023|1.0|79.0|2024-02-22
LYB003779633|2024-02-22|0909|9908733|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB007912582|2024-02-22|0412|52021226|10347|SHAMPOO GINGER RENO 60ML A21X|1.0|0.0|2024-02-22
LYB001658859|2024-02-22|0327|21014783|17387|LIPSTICK PEPTALK THINK BIG 4G A0X  (Refill)|1.0|67.15|2024-02-22
LYB008274070|2024-02-22|0402|5108167|97386|BODY BUTTER SHEA 50ML RENO A0X 2021|1.0|31.5|2024-02-22
LYB000254018|2024-02-22|0349|45011126|18247|CLEANSING FOAM BRIGHTENING DOL 125ML A0X 2022|3.0|236.25|2024-02-22
LYB006317948|2024-02-22|0904|4607956|25099|CLEANSING BAR FOR FACE & BODY BRITISH ROSE 100G A0X|1.0|26.25|2024-02-22
LYB001621688|2024-02-22|0403|12202127|34542|BODY LOTION BRITISH ROSE 200ML RENO A0X 2023|1.0|53.0|2024-02-22
LYB008456454|2024-02-22|0608|6207492|27752|CLEANSING POLISH DAILY GLOW VIT C 100ML A0X RENO 2023|1.0|75.65|2024-02-22
LYB010277869|2024-02-22|0702|153017425|24709|DRY BODY OIL ARGAN 125ML A0 RENO 2023|2.0|177.0|2024-02-22
LYB007160824|2024-02-22|0332|63013668|23573|SHOWER GEL STRAWBERRY 250ML A0X RENO 2022|1.0|33.6|2024-02-22
LYB010883688|2024-02-22|8805|57010422|98144|EDT WHITE MUSK 30ML A0X RENO 2021|1.0|98.6|2024-02-22
LYB007668630|2024-02-22|0328|39016764|95988|BODY SCRUB AVOCADO 250ML|1.0|100.3|2024-02-22
LYB000585291|2024-02-22|0902|23305671|24983|CLEANSING BAR FOR FACE & BODY OLIVE 100G A0X|1.0|26.25|2024-02-22
LYB006673118|2024-02-22|0363|24606173|17961|CONCENTRATE EDELWEISS 50ML A1A|1.0|216.75|2024-02-22
LYB006967877|2024-02-22|0607|81015807|25095|CLEANSING BAR FOR FACE & BODY SATSUMA 100G A0X|1.0|29.75|2024-02-22
LYB010884234|2024-02-22|0610|64014054|98054|BODY MIST STRAWBERRY 100ML RENO A0X 2021|1.0|51.75|2024-02-22
LYB000724331|2024-02-22|0359|23014883|33277|SHOWER GEL MORINGA 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB009502750|2024-02-22|0355|9506436|19976|DEODORANT WHITE MUSK 50ML A0X RENO 2022|3.0|124.95|2024-02-22
LYB001424137|2024-02-22|0342|123015424|17964|DAY CREAM EDELWEISS 50ML A0X|1.0|134.25|2024-02-22
LYB001525861|2024-02-22|0602|73012878|97747|CONDITIONER MORINGA 250ML A0X 2021|1.0|50.15|2024-02-22
LYB010884270|2024-02-22|0602|73012883|37691|HAIR & BODY WASH ECLYP&RSMRY FLOW 200ML A0X |1.0|74.25|2024-02-22
LYB010508097|2024-02-22|0909|9908739|27049|CLEANSING BALM CAMOMILE 90ML A0X RENO 2023|3.0|200.25|2024-02-22
LYB010447468|2024-02-22|0409|144021444|97393|BODY LOTION SHEA 200ML A0X RENO 2021|1.0|68.0|2024-02-22
LYB010883916|2024-02-22|0710|86016497|98229|MOISTURISER MATTIFYING GREEN TEA & LEMON 100ML A0X 2021|1.0|75.65|2024-02-22
LYB003146862|2024-02-22|0902|23305660|12745|HAND CREAM LOVE & PLUM 30ML XM21 A0X|1.0|29.25|2024-02-22
LYB000807333|2024-02-22|0904|4607953|26029|CONDITIONER SHEA 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB005853805|2024-02-22|0412|52021219|27752|CLEANSING POLISH DAILY GLOW VIT C 100ML A0X RENO 2023|1.0|75.65|2024-02-22
LYB010461112|2024-02-22|0704|8507421|98147|EDT WHITE MUSK FLORA 60ML A0X RENO 2021|1.0|100.0|2024-02-22
LYB006351979|2024-02-22|0334|94021494|19363|SHOWER GEL BRITISH ROSE 750ML A0X RENO 2022|1.0|78.4|2024-02-22
LYB000740010|2024-02-22|0310|129036713|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB001911013|2024-02-22|0720|98027093|25498|FRAGRANCE MIST BLUE MUSK 100ML A0X|1.0|67.5|2024-02-22
LYB003868025|2024-02-22|0608|6207491|15535|HAND CREAM BRITISH ROSE 30ML A0X RENO 2021|1.0|29.75|2024-02-22
LYB010883907|2024-02-22|0350|178027112|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|16.5|2024-02-22
LYB003032851|2024-02-22|0303|25014446|33438|OIL TEA TREE 10ML A0X RENO 2023|1.0|49.0|2024-02-22
LYB010874033|2024-02-22|0343|212011221|19201|BODY LOTION WHITE MUSK 250ML RENO A0X 2022|1.0|90.0|2024-02-22
LYB007370700|2024-02-22|0343|212011213|88471|BODY BUTTER STRAWBERRY 50ML RENO A0X 2021|2.0|63.0|2024-02-22
LYB009567304|2024-02-22|0336|6708951|34542|BODY LOTION BRITISH ROSE 200ML RENO A0X 2023|1.0|35.0|2024-02-22
LYB010884049|2024-02-22|0903|25903780|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB001247990|2024-02-22|0303|25014443|17367|LIPSTICK PEPTALK MAKE IT COUNT 4G A0X  (Refill)|1.0|59.25|2024-02-22
LYB000880877|2024-02-22|K010|11805747|97563|SHOWER GEL ARGAN 250ML A0X RENO 2022|1.0|33.6|2024-02-22
LYB004578961|2024-02-22|0412|52021218|33275|SHOWER GEL STRAWBERRY 60ML A0X RENO 2023|1.0|0.0|2024-02-22
LYB005682669|2024-02-22|0903|25903773|23573|SHOWER GEL STRAWBERRY 250ML A0X RENO 2022|1.0|35.7|2024-02-22
LYB006351979|2024-02-22|0334|94021494|96512|HAND CLEANSE GEL MANGO 60ML AX 2020|1.0|7.5|2024-02-22
LYB004521839|2024-02-22|0310|129036727|26256|CONDITIONER GINGER 60ML A0X RENO 2022|1.0|0.0|2024-02-22
LYB002370107|2024-02-22|0403|12202121|27752|CLEANSING POLISH DAILY GLOW VIT C 100ML A0X RENO 2023|1.0|66.75|2024-02-22
LYB009959532|2024-02-22|0403|12202120|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|1.0|35.7|2024-02-22
LYB000975041|2024-02-22|0328|39016766|337|2023 XMAS MINI GIFT PAPER BAG|1.0|0.0|2024-02-22
LYB010583742|2024-02-22|0363|24606174|23574|SHOWER GEL BRITISH ROSE 250ML A0X RENO 2022|1.0|31.5|2024-02-22
LYB010883660|2024-02-22|0903|25903775|23584|SHOWER CREAM SHEA 250ML A0X RENO 2022|1.0|35.7|2024-02-22
LYB010034316|2024-02-22|0408|13904515|31307|HAND CREAM STRAWBERRY 30ML A0X RENO 2023|1.0|20.0|2024-02-22
LYB010883305|2024-02-22|0505|2680804|97393|BODY LOTION SHEA 200ML A0X RENO 2021|1.0|68.0|2024-02-22
LYB010579590|2024-02-22|0315|128021810|96065|HAIR BRUSH PADDLE BAMBOO A0 2019|1.0|84.15|2024-02-22
LYB009679955|2024-02-22|0315|121019184|19972|HAND CREAM VNLLA PMPKN 30ML 2023 A0X|1.0|9.0|2024-02-22
LYB010884012|2024-02-22|0361|69012782|42731|SHOWER GEL LOVE & PLUM 250ML A0X RENO 2023|1.0|38.25|2024-02-22
LYB008887371|2024-02-22|0903|25903778|98054|BODY MIST STRAWBERRY 100ML RENO A0X 2021|1.0|58.65|2024-02-22
LYB010508097|2024-02-22|0909|9908739|16790|LIP BALM SWIPE IT STRAWBERRY 6G A0X|1.0|51.75|2024-02-22
LYB001261547|2024-02-22|0717|9107541|55719|CREAM BATH LILY MINI RECYCLED GIFT A0X 2019|1.0|7.43|2024-02-22
LYB001370261|2024-02-22|0332|63013662|26962|TONER HYDRATING VITAMIN E 250ML A0X RENO 2023|1.0|67.0|2024-02-22
LYB010883703|2024-02-22|8701|19805595|25600|DEODORANT ANTIPER BLUE MUSK ZEST 50ML AX|1.0|36.75|2024-02-22
LYB005601549|2024-02-22|0413|113011297|96133|SHOWER SCRUB BRITISH ROSE 200ML A0X RENO 2022|1.0|44.25|2024-02-22
LYB006898124|2024-02-22|0368|137030562|15584|REFILL BOTTLE ALUMINIUM 300ML|1.0|14.25|2024-02-22
LYB010365942|2024-02-22|0343|212011209|98228|OOL OIL IN GEL CLNSR 100ML A0X 2021|1.0|89.25|2024-02-22
LYB010883581|2024-02-22|0327|21014776|18663|EDT CHOICE GLOWING CHERRY BLOSSOM 50ML A0X|1.0|159.0|2024-02-22
LYB010380871|2024-02-22|8901|5606668|98050|EDT STRAWBERRY 30ML RENO 2021|1.0|67.15|2024-02-22
LYB010571871|2024-02-22|8801|83017186|18692|BODY MIST CHOICE WILD JASMINE 100ML A0X|1.0|90.0|2024-02-22
LYB000932745|2024-02-22|0409|144021442|26029|CONDITIONER SHEA 60ML A0X RENO 2022|1.0|0.0|2024-02-22
